,erro_loc,lat,lat_pred,lon,lon_pred,pontoId
1071,21.606774886770125,-8.069567999999999,-8.06938029661017,-34.890842,-34.89079145762712,1601
1072,69.17189125737058,-8.063952,-8.063819516949152,-34.885876,-34.885262305084744,2671
1073,32.68903981192056,-8.068912,-8.069071364406778,-34.888699,-34.88894840677966,1840
1074,270.18333248023174,-8.074771,-8.077103601694915,-34.890739,-34.89005423728814,500
1075,340.5090964689406,-8.069767,-8.068762432203389,-34.900771999999996,-34.903692813559324,1523
1076,76.56045233337838,-8.066302,-8.065673110169492,-34.895866,-34.895583389830506,2319
1077,131.4086621572853,-8.069464,-8.068762432203389,-34.898678000000004,-34.89963810169492,1642
1078,136.74894183961794,-8.065062,-8.06629097457627,-34.885666,-34.88563091525424,2546
1079,103.14808219297537,-8.070829,-8.071542822033898,-34.891758,-34.89116006779661,1209
1080,65.76190829974111,-8.070457000000001,-8.070616025423728,-34.900906,-34.901481152542374,1327
1081,108.83785555050552,-8.076817,-8.075867872881357,-34.897186,-34.89742644067797,137
1082,25.2488092981994,-8.059994,-8.059803398305084,-34.906029,-34.905904474576275,2938
1083,107.70668606222235,-8.064036999999999,-8.063201652542372,-34.885757,-34.885262305084744,2653
1084,24.72709370425793,-8.066821000000001,-8.066599906779661,-34.892658000000004,-34.89263450847457,2247
1085,194.40181751181706,-8.068841,-8.06783563559322,-34.897396,-34.895952,1870
1086,7.224500697769364,-8.062643,-8.062583788135592,-34.887446999999995,-34.887473966101695,2825
1087,169.76800358481083,-8.065427,-8.065364177966101,-34.896992,-34.89853227118644,2505
1088,81.59452194274803,-8.076257,-8.076485737288134,-34.895247999999995,-34.895952,252
1089,34.51973726034302,-8.062371,-8.062274855932202,-34.887772,-34.887473966101695,2855
1090,17.585945987945955,-8.063569000000001,-8.063510584745762,-34.895435,-34.895583389830506,2743
1091,86.49694635614821,-8.069486,-8.068762432203389,-34.895134000000006,-34.89484616949153,1634
1092,12.418792989707615,-8.074608999999999,-8.074632144067795,-34.900265000000005,-34.900375322033895,520
1093,27.880216592119943,-8.064991000000001,-8.064746313559322,-34.894054,-34.89410894915254,2560
1094,67.5668602789837,-8.073659,-8.073396415254237,-34.893925,-34.89337172881356,686
1095,21.74817203740918,-8.068610000000001,-8.0684535,-34.896439,-34.8963206101695,1958
1096,535.8033090975252,-8.072495,-8.072160686440679,-34.896751,-34.891897288135596,941
1097,5.419055740779874,-8.068786,-8.068762432203389,-34.891117,-34.89116006779661,1893
1098,226.1221926761364,-8.074807,-8.076794669491527,-34.890854,-34.89042284745763,496
1099,14.296854730229597,-8.066322999999999,-8.06629097457627,-34.893246000000005,-34.89337172881356,2317
1100,141.25865540992882,-8.070210000000001,-8.069071364406778,-34.900913,-34.901481152542374,1378
1101,92.07183801250305,-8.075677,-8.076485737288134,-34.893562,-34.89374033898305,360
1102,69.08018981494112,-8.069714,-8.06938029661017,-34.894638,-34.89410894915254,1541
1103,98.61289373628905,-8.073217999999999,-8.073396415254237,-34.900604,-34.901481152542374,737
1104,408.40958525159215,-8.075178,-8.076176805084746,-34.900124,-34.903692813559324,457
1105,236.6863964653715,-8.068691000000001,-8.06721777118644,-34.89735,-34.898900881355935,1925
1106,36.21023521793481,-8.071556,-8.071542822033898,-34.900784,-34.901112542372886,1107
1107,82.3150308431025,-8.069142,-8.069689228813559,-34.895718,-34.89521477966102,1766
1108,37.7126050429884,-8.072496000000001,-8.072160686440679,-34.89674,-34.896689220338985,938
1109,167.74727197064874,-8.077058000000001,-8.075558940677965,-34.899471000000005,-34.89963810169492,106
1110,285.9295174772496,-8.063593,-8.062274855932202,-34.888931,-34.89116006779661,2738
1111,194.11242564446124,-8.0636,-8.064128449152541,-34.897221,-34.898900881355935,2732
1112,115.5468250273966,-8.062349000000001,-8.063201652542372,-34.901619000000004,-34.90221837288136,2857
1113,100.65033509434427,-8.069407,-8.07030709322034,-34.895309000000005,-34.89521477966102,1661
1114,77.9297955477471,-8.072897,-8.073087483050848,-34.896633,-34.895952,817
1115,267.76405353690836,-8.069934,-8.068762432203389,-34.897514,-34.89963810169492,1466
1116,2.5654162195943493,-8.071873,-8.071851754237287,-34.900753,-34.90074393220339,1071
1117,570.5050130704553,-8.073975,-8.074941076271188,-34.900448,-34.90553586440679,638
1118,78.3360135518987,-8.072796,-8.073396415254237,-34.895218,-34.89484616949153,842
1119,209.38107347387978,-8.065111,-8.06690883898305,-34.885826,-34.885262305084744,2541
1120,177.24254609465714,-8.068,-8.068762432203389,-34.890484,-34.891897288135596,2104
1121,165.6958575280824,-8.064881,-8.06505524576271,-34.897038,-34.89853227118644,2577
1122,28.4188584493601,-8.074223,-8.074014279661018,-34.890274,-34.89042284745763,596
1123,49.254159737684155,-8.06902,-8.069071364406778,-34.88961,-34.89005423728814,1806
1124,333.6766076795875,-8.064124000000001,-8.064746313559322,-34.901466,-34.90443003389831,2643
1125,172.5030906586738,-8.069653,-8.069071364406778,-34.898185999999995,-34.89963810169492,1565
1126,8.653155760567856,-8.068838000000001,-8.068762432203389,-34.900394,-34.900375322033895,1873
1127,213.9933159656434,-8.065466,-8.06721777118644,-34.886803,-34.88599952542373,2499
1128,41.34062508612195,-8.076427,-8.076794669491527,-34.895897,-34.895952,199
1129,139.65504414272186,-8.068686,-8.06752670338983,-34.897308,-34.89779505084746,1928
1130,20.549363949233907,-8.070791,-8.070924957627117,-34.892506,-34.89263450847457,1225
